id_saisi,ecole_id,genre_saisi,anciennete,vague,visite1,visite2,visite3,visite4
T000536,E00096,F,21,1,présent,présent,présent,présent
T000537,E00096,H,3,1,présent,présent,absent,présent
T000538,E00096,H,10,1,présent,présent,présent,présent
T000539,E00096,H,5,1,présent,absent,présent,présent
T000540,E00096,F,10,1,absent,présent,présent,présent
T000541,E00097,H,4,1,présent,présent,présent,présent
T000542,E00097,H,7,1,présent,présent,présent,présent
T000543,E00097,H,6,1,présent,NA,présent,présent
T000544,E00097,H,14,1,présent,présent,NA,présent
T000545,E00097,F,8,1,présent,présent,présent,présent
T090546,E00097,H,8,1,présent,présent,absent,présent
T000547,E00097,H,4,1,présent,présent,absent,présent
T000548,E00097,H,10,1,présent,présent,présent,présent
T040549,E00097,H,14,1,absent,présent,absent,présent
T000550,E00097,H,0,1,présent,absent,présent,présent
T000551,E00097,H,5,1,présent,absent,présent,présent
T000552,E00098,H,10,1,présent,présent,présent,présent
T000553,E00098,F,5,1,présent,présent,absent,NA
T000554,E00098,F,8,1,absent,présent,absent,absent
T000555,E00098,H,11,1,présent,présent,présent,présent
T000556,E00098,H,1,1,absent,présent,présent,absent
T000557,E00098,H,2,1,présent,présent,présent,présent
T000558,E00098,H,17,1,présent,présent,présent,présent
T000559,E00099,H,4,1,présent,absent,présent,présent
T000560,E00099,H,4,1,présent,absent,présent,présent
T000561,E00099,H,3,1,présent,absent,absent,présent
T000562,E00100,F,7,1,présent,présent,présent,présent
T000563,E00100,H,9,1,présent,absent,absent,présent
T000564,E00100,H,11,1,présent,absent,présent,présent
T000565,E00101,H,15,1,absent,NA,présent,absent
T000566,E00101,H,20,1,présent,présent,présent,présent
T000567,E00101,H,15,1,absent,absent,absent,absent
T000568,E00101,H,8,1,présent,absent,présent,absent
T000569,E00101,H,12,1,présent,présent,présent,présent
T000570,E00101,F,10,1,présent,présent,présent,présent
T000571,E00102,H,12,1,présent,présent,NA,présent
T000572,E00102,F,10,1,présent,présent,absent,présent
T000513,E00102,H,5,1,présent,présent,présent,présent
T000574,E00102,H,7,1,présent,présent,présent,présent
T400575,E00102,F,12,1,présent,présent,présent,présent
T000576,E00102,F,14,1,absent,présent,présent,présent
T000578,E00102,H,14,1,NA,présent,présent,présent
T000578,E00103,H,23,1,absent,présent,présent,présent
T000579,E00103,H,9,1,présent,présent,présent,présent
T000580,E00103,H,3,1,absent,absent,présent,présent
T000581,E00103,F,14,1,absent,présent,présent,présent
T000582,E00103,H,1,1,présent,présent,présent,présent
T000583,E00103,F,13,1,présent,présent,présent,présent
T000584,E00103,F,13,1,présent,présent,présent,présent
5000585,E00103,H,12,1,présent,présent,présent,présent
T000586,E00104,H,2,1,présent,absent,présent,présent
T000587,E00104,F,2,1,absent,présent,présent,présent
T000588,E00104,H,0,1,absent,absent,absent,absent
T000589,E00104,H,1,1,présent,NA,présent,absent
T000590,E00104,H,22,1,absent,présent,présent,présent
T000591,E00104,H,0,1,absent,présent,présent,présent
T000592,E00104,H,0,1,absent,présent,absent,présent
T000593,E00105,F,13,1,présent,absent,absent,absent
T000594,E00105,H,8,1,absent,absent,présent,absent
9000595,E00105,F,11,1,absent,présent,absent,absent
T000596,E00106,H,13,1,absent,présent,absent,absent
T000597,E00106,F,12,1,absent,présent,absent,présent
T000598,E00106,F,23,1,présent,absent,absent,absent
T000599,E00106,H,10,1,présent,absent,absent,absent
T000600,E00106,F,13,1,présent,présent,présent,présent
T000601,E00107,F,6,1,absent,absent,présent,absent
T000602,E00107,H,15,1,absent,présent,présent,absent
T000603,E00107,H,10,1,présent,présent,présent,présent
T000604,E00107,H,22,1,absent,présent,présent,présent
T000605,E00108,F,9,1,présent,présent,présent,présent
T050606,E00108,F,7,1,présent,présent,absent,présent
T000607,E00108,H,12,1,présent,présent,présent,présent
T000608,E00108,H,2,1,présent,présent,présent,présent
T020609,E00108,F,13,1,absent,présent,présent,présent
T000610,E00109,H,0,1,présent,présent,présent,absent
T000611,E00109,H,1,1,présent,présent,présent,présent
T000612,E00109,F,14,1,présent,présent,présent,présent
T000613,E00109,F,0,1,absent,présent,présent,absent
T000614,E00109,H,0,1,présent,présent,absent,présent
T000615,E00109,F,2,1,présent,présent,présent,présent
T000616,E00109,F,0,1,présent,absent,absent,présent
T000617,E00109,H,18,1,présent,absent,absent,présent
T000618,E00109,F,18,1,présent,présent,présent,présent
T000619,E00109,H,9,1,présent,présent,présent,présent
T000620,E00109,H,24,1,présent,présent,présent,présent
T000621,E00109,H,10,1,présent,présent,absent,présent
T000622,E00109,F,17,1,présent,présent,présent,présent
T070623,E00109,H,1,1,présent,présent,présent,présent
T000624,E00110,H,5,1,absent,présent,absent,absent
T000625,E00110,H,1,1,présent,présent,présent,absent
T000626,E00110,H,10,1,absent,présent,présent,absent
T000627,E00111,H,0,1,présent,présent,présent,présent
T000628,E00111,H,9,1,présent,présent,présent,présent
T000629,E00111,H,13,1,présent,présent,présent,présent
T000630,E00111,H,7,1,présent,présent,présent,présent
T000631,E00111,H,8,1,présent,présent,présent,présent
T000631,E00111,F,7,1,présent,absent,présent,présent
T000633,E00111,F,23,1,absent,présent,présent,présent
T000634,E00111,F,1,1,présent,présent,présent,absent
T000635,E00111,H,17,1,présent,présent,présent,présent
T000636,E00111,F,20,1,présent,présent,présent,présent
T000637,E00111,F,2,1,présent,présent,présent,présent
T000638,E00111,H,16,1,présent,présent,présent,présent
T000639,E00111,F,8,1,présent,présent,présent,présent
T000640,E00112,F,6,1,présent,présent,présent,présent
T000641,E00112,H,9,1,présent,présent,présent,présent
T000642,E00112,H,10,1,présent,présent,présent,NA
T000843,E00112,H,19,1,présent,présent,présent,absent
T000644,E00112,H,11,1,présent,présent,absent,présent
T000645,E00112,F,11,1,présent,présent,présent,présent
T000646,E00112,F,20,1,présent,présent,présent,présent
T000647,E00112,F,2,1,présent,présent,présent,présent
T010648,E00113,F,3,1,absent,présent,présent,présent
T000649,E00113,F,18,1,présent,présent,présent,présent
T000650,E00113,F,16,1,présent,présent,absent,présent
T000651,E00113,F,0,1,présent,absent,absent,présent
T000652,E00113,H,4,1,présent,présent,absent,présent
T000653,E00113,F,6,1,présent,présent,absent,présent
T000654,E00113,H,13,1,présent,présent,présent,absent
T000655,E00113,H,13,1,présent,NA,présent,présent
T000650,E00114,F,0,1,présent,absent,absent,présent
T000657,E00114,F,7,1,absent,absent,présent,présent
T700658,E00114,F,23,1,présent,absent,présent,présent
T000659,E00114,F,0,1,présent,absent,absent,présent
T000660,E00114,H,0,1,absent,présent,absent,absent
T000161,E00114,H,3,1,absent,présent,NA,présent
T000662,E00114,H,0,1,absent,absent,présent,présent
T800663,E00114,H,7,1,NA,absent,présent,présent
T000664,E00115,H,16,1,présent,NA,présent,absent
T000665,E00115,H,8,1,absent,absent,absent,absent
T000666,E00115,H,10,1,présent,présent,absent,présent
T060667,E00115,H,4,1,présent,présent,présent,présent
T000668,E00115,H,3,1,présent,présent,présent,présent
T000669,E00115,F,2,1,présent,présent,présent,présent
T000670,E00116,H,0,1,présent,présent,présent,présent
T000671,E00116,H,18,1,absent,présent,absent,présent
T000672,E00116,H,3,1,présent,présent,absent,présent
1000673,E00116,H,14,1,présent,présent,présent,absent
T000674,E00116,H,11,1,absent,présent,présent,présent
T000675,E00116,F,10,1,absent,absent,NA,présent
T000676,E00117,F,25,1,présent,présent,présent,présent
T000677,E00118,H,22,1,présent,NA,absent,présent
T000678,E00118,H,5,1,présent,présent,présent,présent
T000679,E00118,H,15,1,présent,absent,présent,présent
T900680,E00119,H,13,1,absent,présent,absent,présent
T000681,E00119,H,5,1,présent,présent,présent,présent
T000682,E00119,H,14,1,présent,présent,présent,présent
T000983,E00119,H,9,1,présent,absent,présent,présent
T000684,E00120,H,5,1,présent,présent,présent,présent
T000685,E00120,F,12,1,présent,présent,présent,présent
T000686,E00120,H,0,1,présent,présent,présent,présent
T000687,E00120,H,3,1,présent,présent,NA,présent
T000688,E00120,H,7,1,présent,présent,présent,présent
T000689,E00120,F,23,1,absent,présent,présent,présent
T000690,E00120,H,10,1,présent,présent,présent,présent
T000691,E00121,F,4,1,présent,présent,présent,NA
T000692,E00121,H,4,1,présent,présent,présent,présent
T000693,E00121,F,15,1,présent,présent,présent,présent
T000694,E00121,F,1,1,présent,présent,présent,présent
T000695,E00121,H,5,1,NA,présent,présent,présent
T000696,E00121,H,11,1,présent,présent,présent,absent
T000697,E00121,H,10,1,présent,absent,présent,présent
T000698,E00122,F,4,1,absent,NA,absent,présent
T000699,E00122,F,7,1,présent,présent,présent,présent
9000700,E00122,H,24,1,présent,présent,présent,présent
T000701,E00122,H,6,1,présent,présent,présent,présent
T000700,E00122,H,9,1,présent,présent,présent,présent
T000703,E00122,H,0,1,présent,présent,présent,absent
T000704,E00122,F,2,1,présent,présent,présent,présent
T000705,E00123,F,12,1,présent,absent,absent,présent
T000706,E00123,H,10,1,absent,présent,présent,absent
T000707,E00123,F,12,1,absent,présent,absent,absent
T000708,E00124,F,3,1,absent,présent,présent,NA
T000709,E00124,H,21,1,présent,présent,présent,présent
T000710,E00124,F,9,1,présent,présent,présent,présent
T000711,E00124,F,4,1,présent,présent,absent,présent
T000712,E00124,F,15,1,présent,présent,présent,présent
T004713,E00124,F,9,1,présent,présent,absent,présent
T000714,E00124,F,16,1,présent,présent,absent,présent
T000715,E00124,F,5,1,présent,présent,absent,présent
T000716,E00124,F,0,1,présent,présent,absent,présent
T000717,E00125,H,7,1,présent,présent,présent,NA
T000718,E00125,H,4,1,absent,présent,présent,présent
T000719,E00125,H,9,1,présent,présent,présent,présent
T000720,E00125,H,0,1,présent,présent,présent,présent
T000721,E00125,H,1,1,présent,présent,présent,présent
T000722,E00126,H,6,1,absent,NA,présent,présent
T000723,E00126,H,28,1,présent,présent,absent,absent
T000724,E00127,H,10,1,absent,présent,absent,présent
T000725,E00127,F,2,1,absent,absent,absent,absent
T000726,E00127,H,5,1,absent,absent,présent,absent
T000727,E00127,H,4,1,présent,présent,présent,présent
T000728,E00127,H,18,1,présent,présent,absent,présent
T000729,E00127,H,12,1,présent,absent,présent,présent
T000730,E00127,H,7,1,absent,absent,présent,présent
T000731,E00128,H,1,1,présent,présent,présent,présent
T000732,E00128,H,1,1,présent,absent,présent,présent
T000733,E00128,H,0,1,présent,présent,présent,présent
T000734,E00129,H,0,1,absent,absent,absent,présent
T000735,E00129,F,12,1,présent,présent,NA,présent
T000736,E00129,F,6,1,présent,présent,absent,présent
T000737,E00129,H,16,1,présent,NA,absent,présent
T000738,E00129,F,24,1,présent,présent,présent,absent
T000739,E00130,F,16,1,NA,présent,présent,présent
T000740,E00130,H,26,1,présent,présent,présent,présent
T000741,E00130,F,13,1,présent,présent,présent,absent
T000742,E00131,H,12,1,présent,présent,présent,présent
T000743,E00131,F,21,1,présent,présent,présent,présent
T000744,E00131,H,8,1,présent,présent,présent,présent
T000745,E00131,F,9,1,présent,présent,présent,présent
T900746,E00131,H,17,1,présent,présent,présent,présent
T000747,E00131,F,10,1,présent,présent,présent,présent
T000748,E00131,H,15,1,présent,présent,présent,présent
T000449,E00131,F,19,1,NA,présent,présent,présent
T000750,E00131,H,9,1,présent,absent,présent,présent
T000751,E00131,F,15,1,présent,présent,présent,présent
T000752,E00132,F,8,1,présent,présent,présent,présent
T000753,E00132,F,14,1,présent,présent,présent,présent
T000754,E00132,F,14,1,présent,présent,présent,présent
T800755,E00132,H,14,1,présent,absent,présent,présent
T000756,E00132,F,8,1,présent,présent,présent,présent
T000757,E00132,F,3,1,présent,présent,NA,absent
T000758,E00132,F,5,1,présent,NA,présent,présent
T000759,E00132,H,7,1,présent,présent,présent,présent
T000760,E00132,F,7,1,absent,présent,présent,présent
T000761,E00132,H,5,1,présent,présent,absent,présent
T000762,E00132,F,22,1,présent,NA,présent,présent
T000763,E00133,H,10,1,absent,présent,présent,présent
T000764,E00133,H,16,1,présent,présent,présent,présent
T000765,E00133,H,18,1,présent,absent,NA,NA
T000766,E00133,H,10,1,présent,NA,présent,absent
T000767,E00134,H,6,1,présent,présent,présent,absent
T000768,E00134,H,17,1,présent,absent,présent,absent
T000769,E00135,F,0,1,présent,présent,présent,présent
T000770,E00135,H,13,1,présent,présent,présent,absent
T000771,E00135,H,0,1,présent,absent,absent,présent
T000772,E00135,H,10,1,présent,présent,présent,présent
T000773,E00135,F,9,1,présent,présent,présent,présent
T000774,E00135,H,20,1,absent,absent,absent,présent
T000775,E00135,F,4,1,présent,présent,absent,présent
T000776,E00135,H,6,1,présent,présent,présent,présent
T000777,E00135,H,13,1,absent,absent,absent,absent
T000778,E00135,H,12,1,absent,présent,présent,absent
T000779,E00135,H,13,1,présent,NA,présent,présent
T050780,E00136,F,6,1,présent,présent,absent,présent
T000781,E00136,H,18,1,présent,présent,présent,présent
T000782,E00136,F,15,1,présent,présent,présent,NA
9000783,E00136,H,17,1,présent,présent,présent,présent
T000784,E00136,H,14,1,présent,présent,présent,présent
T000785,E00136,H,13,1,présent,présent,présent,présent
T000786,E00136,H,10,1,présent,absent,présent,présent
T000787,E00136,F,1,1,absent,absent,absent,absent
T000788,E00136,F,13,1,présent,présent,présent,présent
T000789,E00136,H,6,1,absent,présent,présent,absent
T000790,E00137,F,19,1,présent,absent,absent,présent
T000731,E00137,F,0,1,absent,présent,présent,absent
T000792,E00138,F,4,1,absent,présent,présent,présent
T000793,E00138,H,19,1,présent,absent,absent,absent
T000794,E00138,H,7,1,présent,présent,absent,absent
T000795,E00139,H,5,1,absent,présent,absent,absent
T000796,E00139,H,5,1,présent,présent,absent,présent
T000797,E00139,H,14,1,présent,présent,présent,présent
T000798,E00139,H,8,1,présent,présent,présent,présent
T000799,E00140,F,9,1,présent,présent,présent,absent
T000800,E00140,H,17,1,présent,absent,présent,absent
T000801,E00140,F,11,1,présent,absent,présent,présent
T000802,E00140,F,18,1,présent,présent,absent,présent
T000803,E00140,F,17,1,présent,absent,présent,présent
T000804,E00140,H,26,1,présent,présent,absent,présent
T000805,E00140,F,8,1,présent,présent,présent,présent
T000806,E00141,H,2,1,absent,présent,absent,absent
T000807,E00141,F,5,1,présent,présent,absent,absent
T000808,E00141,H,7,1,absent,présent,présent,présent
T000809,E00141,H,8,1,présent,présent,présent,présent
T000810,E00141,H,10,1,présent,présent,présent,absent
T000811,E00141,H,1,1,absent,présent,présent,présent
T000812,E00141,H,14,1,absent,NA,absent,présent
T000813,E00141,F,0,1,présent,absent,absent,présent
T000814,E00141,H,4,1,présent,présent,absent,présent
T000815,E00141,F,6,1,présent,présent,présent,présent
T000816,E00141,H,6,1,présent,présent,présent,présent
T000817,E00141,F,2,1,présent,présent,présent,présent
T000818,E00141,H,12,1,présent,présent,présent,présent
