enseignant_id,ecole_id,ief_id,ia_id,region,milieu,genre,statut,corps,anciennete,attendance_prop
T000265,E00050,IEF019,IA04,Thiès,rural,H,fonctionnaire,instituteur adjoint,22,0.8807285393738573
T000266,E00050,IEF019,IA04,Thiès,rural,H,fonctionnaire,instituteur adjoint,1,0.9145053625291958
T000267,E00050,IEF019,IA04,Thiès,rural,H,contractuel,instituteur,0,0.91063359811198
T000268,E00050,IEF019,IA04,Thiès,rural,F,fonctionnaire,instituteur adjoint,15,0.9267715345935018
T000269,E00050,IEF019,IA04,Thiès,rural,H,contractuel,instituteur adjoint,4,0.8053081218517294
T000270,E00050,IEF019,IA04,Thiès,rural,H,fonctionnaire,instituteur,24,0.9561771291922576
T000271,E00050,IEF019,IA04,Thiès,rural,F,fonctionnaire,instituteur,11,0.9074446623088305
T000272,E00051,IEF022,IA05,Diourbel,rural,H,fonctionnaire,instituteur adjoint,14,0.858568913314531
T000273,E00051,IEF022,IA05,Diourbel,rural,F,fonctionnaire,instituteur adjoint,12,0.7642113008149046
T000274,E00051,IEF022,IA05,Diourbel,rural,H,contractuel,instituteur,7,0.4441062673432482
T000275,E00051,IEF022,IA05,Diourbel,rural,F,contractuel,vacataire,7,0.4762777012784633
T000276,E00051,IEF022,IA05,Diourbel,rural,F,contractuel,instituteur adjoint,3,0.6325398449180774
T000277,E00052,IEF037,IA09,Fatick,urbain,F,fonctionnaire,vacataire,20,0.9373046441606288
T000278,E00052,IEF037,IA09,Fatick,urbain,H,contractuel,instituteur adjoint,14,0.8172694058945691
T000279,E00052,IEF037,IA09,Fatick,urbain,F,contractuel,instituteur adjoint,3,0.6333778736096243
T000280,E00052,IEF037,IA09,Fatick,urbain,H,fonctionnaire,vacataire,2,0.9007100681603073
T000281,E00052,IEF037,IA09,Fatick,urbain,H,fonctionnaire,instituteur adjoint,18,0.8915310276439457
T000282,E00052,IEF037,IA09,Fatick,urbain,H,fonctionnaire,instituteur adjoint,18,0.9352170539749934
T000283,E00052,IEF037,IA09,Fatick,urbain,H,fonctionnaire,instituteur,12,0.8732548670409347
T000284,E00052,IEF037,IA09,Fatick,urbain,H,fonctionnaire,instituteur,16,0.8253605196113857
T000285,E00052,IEF037,IA09,Fatick,urbain,F,contractuel,instituteur,13,0.8192265806550121
T000286,E00052,IEF037,IA09,Fatick,urbain,F,fonctionnaire,vacataire,8,0.9418770936873407
T000287,E00053,IEF042,IA11,Ziguinchor,rural,H,contractuel,instituteur,0,0.6651121639443457
T000288,E00053,IEF042,IA11,Ziguinchor,rural,H,contractuel,instituteur,7,0.8397423323920057
T000289,E00053,IEF042,IA11,Ziguinchor,rural,H,fonctionnaire,instituteur,7,0.6481826771333723
T000290,E00053,IEF042,IA11,Ziguinchor,rural,H,fonctionnaire,instituteur adjoint,8,0.9154188891547094
T000291,E00053,IEF042,IA11,Ziguinchor,rural,H,fonctionnaire,instituteur,7,0.8848798956292565
T000292,E00053,IEF042,IA11,Ziguinchor,rural,H,contractuel,instituteur,6,0.7301512487057736
T000293,E00053,IEF042,IA11,Ziguinchor,rural,H,contractuel,instituteur,5,0.8813711657125457
T000294,E00053,IEF042,IA11,Ziguinchor,rural,H,fonctionnaire,vacataire,17,0.7407396273829905
T000295,E00054,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,0,0.8558096070926485
T000296,E00054,IEF015,IA04,Thiès,urbain,F,fonctionnaire,instituteur,8,0.9279824295847988
T000297,E00054,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur,12,0.9446623202369608
T000298,E00054,IEF015,IA04,Thiès,urbain,H,contractuel,vacataire,0,0.8780458461619982
T000299,E00054,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur,6,0.8888041302405876
T000300,E00054,IEF015,IA04,Thiès,urbain,F,contractuel,instituteur,7,0.8828518226363278
T000301,E00054,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur,10,0.9080583926065728
T000302,E00054,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,13,0.951977235583223
T000303,E00054,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur,12,0.7697289843599332
T000304,E00054,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur,1,0.8553812280841848
T000305,E00054,IEF015,IA04,Thiès,urbain,F,contractuel,instituteur,8,0.8367844024941712
T000306,E00054,IEF015,IA04,Thiès,urbain,F,contractuel,instituteur,9,0.8606316557915352
T000307,E00055,IEF015,IA04,Thiès,urbain,F,fonctionnaire,instituteur,16,0.9557371398632414
T000308,E00055,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur,12,0.8201548837532792
T000309,E00055,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,0,0.8870336045682243
T000310,E00055,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,16,0.9012977531243325
T000311,E00055,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur,17,0.8395909933736251
T000312,E00055,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur,10,0.888473057499017
T000313,E00055,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,5,0.9117742632735417
T000314,E00055,IEF015,IA04,Thiès,urbain,F,fonctionnaire,instituteur,8,0.9375600569700628
T000315,E00056,IEF016,IA04,Thiès,rural,H,fonctionnaire,vacataire,18,0.8757730383311643
T000316,E00056,IEF016,IA04,Thiès,rural,H,fonctionnaire,instituteur,11,0.879466351239317
T000317,E00056,IEF016,IA04,Thiès,rural,H,fonctionnaire,instituteur,13,0.8798487231729946
T000318,E00056,IEF016,IA04,Thiès,rural,H,fonctionnaire,instituteur adjoint,4,0.9452149318845025
T000319,E00056,IEF016,IA04,Thiès,rural,H,fonctionnaire,instituteur,2,0.9228275860190691
T000320,E00057,IEF007,IA02,Dakar,urbain,F,contractuel,instituteur adjoint,5,0.7325981488869983
T000321,E00057,IEF007,IA02,Dakar,urbain,H,fonctionnaire,instituteur,16,0.6818719728787989
T000322,E00057,IEF007,IA02,Dakar,urbain,H,contractuel,vacataire,3,0.6766008466790727
T000323,E00057,IEF007,IA02,Dakar,urbain,F,fonctionnaire,instituteur adjoint,20,0.7883506532784689
T000324,E00057,IEF007,IA02,Dakar,urbain,F,fonctionnaire,instituteur adjoint,22,0.7835417298013844
T000325,E00058,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur,14,0.8951829268557914
T000326,E00058,IEF036,IA09,Fatick,urbain,F,fonctionnaire,vacataire,15,0.9696016139173816
T000327,E00058,IEF036,IA09,Fatick,urbain,F,contractuel,instituteur adjoint,5,0.8739659968672319
T000328,E00058,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur,4,0.9321716621425998
T000329,E00058,IEF036,IA09,Fatick,urbain,H,fonctionnaire,vacataire,10,0.9168041057544821
T000330,E00058,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur,18,0.9086526170244896
T000331,E00058,IEF036,IA09,Fatick,urbain,H,contractuel,instituteur,3,0.8715194821288049
T000332,E00058,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur adjoint,12,0.867105427803252
T000333,E00059,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur,6,0.9546539318096757
T000334,E00059,IEF036,IA09,Fatick,urbain,F,contractuel,vacataire,1,0.7836193499651353
T000335,E00059,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur,15,0.9014320956122737
T000336,E00059,IEF036,IA09,Fatick,urbain,F,contractuel,instituteur adjoint,0,0.8110712555577761
T000337,E00059,IEF036,IA09,Fatick,urbain,H,contractuel,instituteur,20,0.9205946062777959
T000338,E00059,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur,13,0.8677489860443864
T000339,E00059,IEF036,IA09,Fatick,urbain,H,contractuel,instituteur adjoint,8,0.8744017581932959
T000340,E00059,IEF036,IA09,Fatick,urbain,H,contractuel,instituteur,6,0.9128157193209503
T000341,E00059,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur,0,0.8344361529833582
T000342,E00059,IEF036,IA09,Fatick,urbain,F,contractuel,instituteur,9,0.8656998764535123
T000343,E00060,IEF041,IA10,Kaffrine,rural,H,contractuel,instituteur,7,0.5091577760118874
T000344,E00060,IEF041,IA10,Kaffrine,rural,F,contractuel,instituteur,12,0.6543698608357544
T000345,E00060,IEF041,IA10,Kaffrine,rural,H,fonctionnaire,instituteur,11,0.3403514597085511
T000346,E00060,IEF041,IA10,Kaffrine,rural,H,fonctionnaire,vacataire,13,0.6584153575187903
T000347,E00060,IEF041,IA10,Kaffrine,rural,H,contractuel,instituteur,4,0.5768130617768275
T000348,E00060,IEF041,IA10,Kaffrine,rural,F,fonctionnaire,instituteur,10,0.4677782986964659
T000349,E00061,IEF050,IA13,Tambacounda,rural,H,contractuel,instituteur adjoint,10,0.7249435777814828
T000350,E00061,IEF050,IA13,Tambacounda,rural,F,fonctionnaire,instituteur,16,0.6286642137997757
T000351,E00061,IEF050,IA13,Tambacounda,rural,H,fonctionnaire,vacataire,16,0.5102222312717589
T000352,E00061,IEF050,IA13,Tambacounda,rural,H,contractuel,instituteur adjoint,6,0.7112037668569728
T000353,E00061,IEF050,IA13,Tambacounda,rural,F,contractuel,instituteur adjoint,0,0.7071566988071272
T000354,E00062,IEF031,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,15,0.9488801410154198
T000355,E00062,IEF031,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,16,0.9410079366020522
T000356,E00062,IEF031,IA07,Kaolack,urbain,H,contractuel,instituteur,12,0.5843592412334855
T000357,E00062,IEF031,IA07,Kaolack,urbain,H,contractuel,instituteur,0,0.815743282381763
T000358,E00062,IEF031,IA07,Kaolack,urbain,F,contractuel,instituteur,3,0.87328699031984
T000359,E00063,IEF034,IA08,Louga,rural,H,contractuel,instituteur adjoint,17,0.6656136962080036
T000360,E00063,IEF034,IA08,Louga,rural,H,fonctionnaire,instituteur,14,0.8360676100975427
T000361,E00063,IEF034,IA08,Louga,rural,F,contractuel,instituteur,13,0.7352832613152416
T000362,E00063,IEF034,IA08,Louga,rural,F,contractuel,instituteur,0,0.6856128435686191
T000363,E00064,IEF033,IA08,Louga,urbain,F,contractuel,instituteur adjoint,3,0.4308245650800999
T000364,E00064,IEF033,IA08,Louga,urbain,F,fonctionnaire,instituteur adjoint,12,0.5592322694730949
T000365,E00064,IEF033,IA08,Louga,urbain,F,contractuel,instituteur,7,0.6665113771368835
T000366,E00064,IEF033,IA08,Louga,urbain,F,contractuel,instituteur adjoint,11,0.6913720652195255
T000367,E00064,IEF033,IA08,Louga,urbain,H,fonctionnaire,instituteur adjoint,10,0.7896326409793313
T000368,E00064,IEF033,IA08,Louga,urbain,F,fonctionnaire,instituteur,11,0.6840778623898042
T000369,E00064,IEF033,IA08,Louga,urbain,H,fonctionnaire,instituteur,11,0.7568493494371692
T000370,E00065,IEF048,IA13,Tambacounda,rural,F,contractuel,instituteur,8,0.5876544702568687
T000371,E00065,IEF048,IA13,Tambacounda,rural,F,contractuel,instituteur,6,0.2122486090010904
T000372,E00065,IEF048,IA13,Tambacounda,rural,F,contractuel,instituteur,0,0.8131199433481807
T000373,E00065,IEF048,IA13,Tambacounda,rural,F,fonctionnaire,instituteur,8,0.8376222955083986
T000374,E00066,IEF038,IA09,Fatick,rural,H,contractuel,vacataire,0,0.9291048811401794
T000375,E00066,IEF038,IA09,Fatick,rural,H,fonctionnaire,instituteur,16,0.9410834521343548
T000376,E00066,IEF038,IA09,Fatick,rural,F,fonctionnaire,instituteur adjoint,14,0.942980198648195
T000377,E00066,IEF038,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,6,0.8792853321639876
T000378,E00067,IEF047,IA12,Kolda,rural,H,fonctionnaire,instituteur adjoint,18,0.8333515022975931
T000379,E00067,IEF047,IA12,Kolda,rural,F,fonctionnaire,vacataire,11,0.7090258906363569
T000380,E00067,IEF047,IA12,Kolda,rural,H,contractuel,instituteur,0,0.6508686287875985
T000381,E00068,IEF033,IA08,Louga,urbain,F,contractuel,instituteur adjoint,8,0.8180046883068047
T000382,E00068,IEF033,IA08,Louga,urbain,H,contractuel,instituteur,0,0.6260642653270841
T000383,E00068,IEF033,IA08,Louga,urbain,F,fonctionnaire,instituteur adjoint,1,0.7718636709171888
T000384,E00068,IEF033,IA08,Louga,urbain,H,fonctionnaire,instituteur,17,0.9076504398972752
T000385,E00068,IEF033,IA08,Louga,urbain,H,fonctionnaire,vacataire,24,0.8712332016108486
T000386,E00068,IEF033,IA08,Louga,urbain,H,contractuel,instituteur adjoint,4,0.8030318125384683
T000387,E00068,IEF033,IA08,Louga,urbain,F,contractuel,instituteur adjoint,0,0.8775477462684572
T000388,E00069,IEF051,IA14,Matam,rural,H,contractuel,instituteur adjoint,3,0.7310403251744587
T000389,E00069,IEF051,IA14,Matam,rural,F,fonctionnaire,instituteur adjoint,30,0.6821972472344762
T000390,E00069,IEF051,IA14,Matam,rural,H,contractuel,instituteur,0,0.5408410580034608
T000391,E00069,IEF051,IA14,Matam,rural,H,fonctionnaire,instituteur,7,0.6971181366890103
T000392,E00070,IEF015,IA04,Thiès,urbain,F,fonctionnaire,vacataire,14,0.9425468158600956
T000393,E00070,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur,5,0.8819337538976028
T000394,E00070,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur,17,0.9246921669903005
T000395,E00070,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur,8,0.8530538456106472
T000396,E00070,IEF015,IA04,Thiès,urbain,H,contractuel,vacataire,2,0.9360723112327985
T000397,E00070,IEF015,IA04,Thiès,urbain,F,fonctionnaire,instituteur,21,0.9020066551040293
T000398,E00070,IEF015,IA04,Thiès,urbain,F,fonctionnaire,instituteur,6,0.9020656970720662
T000399,E00070,IEF015,IA04,Thiès,urbain,H,contractuel,vacataire,17,0.9117495197198658
T000400,E00070,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,5,0.9396362404076791
T000401,E00070,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,9,0.8470630157819887
T000402,E00071,IEF034,IA08,Louga,urbain,H,contractuel,instituteur,0,0.5528997690765505
T000403,E00071,IEF034,IA08,Louga,urbain,H,contractuel,instituteur,2,0.7391517067346514
T000404,E00071,IEF034,IA08,Louga,urbain,H,contractuel,instituteur adjoint,1,0.8287122251051626
T000405,E00071,IEF034,IA08,Louga,urbain,H,contractuel,instituteur,8,0.8013478136415695
T000406,E00072,IEF019,IA04,Thiès,rural,H,contractuel,instituteur,0,0.7499924106357035
T000407,E00072,IEF019,IA04,Thiès,rural,H,contractuel,instituteur adjoint,0,0.8842100990243906
T000408,E00072,IEF019,IA04,Thiès,rural,H,fonctionnaire,instituteur,6,0.8415904686339064
T000409,E00072,IEF019,IA04,Thiès,rural,F,contractuel,instituteur,14,0.7439742369144217
T000410,E00072,IEF019,IA04,Thiès,rural,H,fonctionnaire,instituteur adjoint,16,0.8154040917615712
T000411,E00073,IEF020,IA05,Diourbel,rural,F,contractuel,vacataire,2,0.7377003894410089
T000412,E00073,IEF020,IA05,Diourbel,rural,F,contractuel,instituteur adjoint,8,0.7194756926561383
T000413,E00074,IEF017,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,1,0.9376168643866709
T000414,E00074,IEF017,IA04,Thiès,urbain,F,contractuel,instituteur,10,0.8228603474525531
T000415,E00074,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,21,0.8916700248535121
T000416,E00074,IEF017,IA04,Thiès,urbain,F,fonctionnaire,instituteur adjoint,5,0.9713763339750195
T000417,E00074,IEF017,IA04,Thiès,urbain,H,contractuel,instituteur,9,0.9238150767905244
T000418,E00074,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,9,0.7953148860566024
T000419,E00074,IEF017,IA04,Thiès,urbain,H,contractuel,instituteur,6,0.8824601510966685
T000420,E00074,IEF017,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,2,0.946413477593923
T000421,E00075,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur adjoint,7,0.9160140184444048
T000422,E00075,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur adjoint,20,0.8755501888746152
T000423,E00075,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,2,0.9272113567201392
T000424,E00075,IEF029,IA07,Kaolack,urbain,F,contractuel,vacataire,3,0.7675321540813798
T000425,E00075,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,10,0.8529167724874214
T000426,E00075,IEF029,IA07,Kaolack,urbain,H,contractuel,vacataire,1,0.875630027746181
T000427,E00075,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,11,0.9131010298588252
T000428,E00075,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,0,0.8958154964971919
T000429,E00076,IEF036,IA09,Fatick,rural,H,contractuel,instituteur,7,0.9041909282806044
T000430,E00076,IEF036,IA09,Fatick,rural,F,contractuel,instituteur,2,0.6779916278226034
T000431,E00076,IEF036,IA09,Fatick,rural,H,contractuel,instituteur,6,0.8145553133067738
T000432,E00076,IEF036,IA09,Fatick,rural,F,contractuel,instituteur,1,0.8515460406768668
T000433,E00077,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,7,0.8898319993348102
T000434,E00077,IEF015,IA04,Thiès,urbain,F,fonctionnaire,instituteur,17,0.9172444123072402
T000435,E00077,IEF015,IA04,Thiès,urbain,H,fonctionnaire,instituteur,21,0.910907532735575
T000436,E00077,IEF015,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,5,0.8597362606059006
T000437,E00077,IEF015,IA04,Thiès,urbain,H,contractuel,vacataire,5,0.8047586498237462
T000438,E00077,IEF015,IA04,Thiès,urbain,F,contractuel,instituteur,4,0.8670582763866598
T000439,E00077,IEF015,IA04,Thiès,urbain,F,fonctionnaire,vacataire,18,0.9003059443790872
T000440,E00078,IEF012,IA03,Dakar,urbain,H,contractuel,instituteur,0,0.7911477875414918
T000441,E00078,IEF012,IA03,Dakar,urbain,H,fonctionnaire,instituteur adjoint,16,0.9124816310692664
T000442,E00078,IEF012,IA03,Dakar,urbain,H,contractuel,instituteur,12,0.8727502129182317
T000443,E00078,IEF012,IA03,Dakar,urbain,F,fonctionnaire,instituteur,16,0.7951486031694435
T000444,E00078,IEF012,IA03,Dakar,urbain,H,contractuel,instituteur adjoint,1,0.8962217635769725
T000445,E00078,IEF012,IA03,Dakar,urbain,H,fonctionnaire,instituteur adjoint,21,0.8341486810591403
T000446,E00079,IEF029,IA07,Kaolack,rural,F,contractuel,instituteur adjoint,9,0.8165441644629509
T000447,E00079,IEF029,IA07,Kaolack,rural,H,fonctionnaire,instituteur,5,0.871655212479245
T000448,E00079,IEF029,IA07,Kaolack,rural,H,contractuel,instituteur,12,0.7187084361599331
T000449,E00079,IEF029,IA07,Kaolack,rural,H,contractuel,instituteur,2,0.8416254694955085
T000450,E00080,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,21,0.8740578697701484
T000451,E00080,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,9,0.9180501919947375
T000452,E00080,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,13,0.9193968753494604
T000453,E00080,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur,10,0.9332180009340314
T000454,E00080,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,15,0.9449121139303389
T000455,E00080,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,11,0.9017741537617002
T000456,E00080,IEF037,IA09,Fatick,rural,H,contractuel,instituteur,6,0.8739287511101785
T000457,E00081,IEF019,IA04,Thiès,rural,H,fonctionnaire,vacataire,14,0.9296920952568252
T000458,E00081,IEF019,IA04,Thiès,rural,F,contractuel,instituteur adjoint,7,0.8401519553955848
T000459,E00081,IEF019,IA04,Thiès,rural,H,fonctionnaire,instituteur adjoint,4,0.9377022830978257
T000460,E00081,IEF019,IA04,Thiès,rural,F,fonctionnaire,instituteur adjoint,6,0.8437321869969268
T000461,E00081,IEF019,IA04,Thiès,rural,F,fonctionnaire,instituteur,13,0.8721219002171613
T000462,E00081,IEF019,IA04,Thiès,rural,F,fonctionnaire,instituteur,8,0.9524873584498074
T000463,E00081,IEF019,IA04,Thiès,rural,H,fonctionnaire,instituteur,7,0.8938502681060401
T000464,E00082,IEF025,IA06,Saint-Louis,rural,H,contractuel,instituteur,16,0.8041290281441601
T000465,E00082,IEF025,IA06,Saint-Louis,rural,H,contractuel,instituteur,5,0.7759418878538358
T000466,E00083,IEF038,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,11,0.9242212952080637
T000467,E00083,IEF038,IA09,Fatick,rural,H,fonctionnaire,vacataire,6,0.7045548237818151
T000468,E00083,IEF038,IA09,Fatick,rural,F,fonctionnaire,instituteur,15,0.8953062432364814
T000469,E00083,IEF038,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,1,0.9337652865751156
T000470,E00084,IEF029,IA07,Kaolack,urbain,F,contractuel,instituteur adjoint,0,0.8096082346602547
T000471,E00084,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur,24,0.8577181845972239
T000472,E00084,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,4,0.8003325678870747
T000473,E00084,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,5,0.8881255701402111
T000474,E00084,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,vacataire,15,0.8696969016835373
T000475,E00084,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,7,0.8886127903626566
T000476,E00084,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,0,0.7568064982914645
T000477,E00084,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,9,0.8358256578512788
T000478,E00084,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,vacataire,16,0.8646920025655939
T000479,E00084,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,9,0.8222773459658209
T000480,E00085,IEF039,IA10,Kaffrine,rural,H,contractuel,vacataire,24,0.5121294429372205
T000481,E00085,IEF039,IA10,Kaffrine,rural,H,fonctionnaire,instituteur,18,0.6434461023385996
T000482,E00086,IEF025,IA06,Saint-Louis,urbain,H,fonctionnaire,instituteur adjoint,16,0.9149153898629669
T000483,E00086,IEF025,IA06,Saint-Louis,urbain,F,contractuel,instituteur adjoint,0,0.6052485019319875
T000484,E00086,IEF025,IA06,Saint-Louis,urbain,H,contractuel,instituteur adjoint,7,0.6232476387413429
T000485,E00086,IEF025,IA06,Saint-Louis,urbain,H,fonctionnaire,instituteur adjoint,9,0.7572929413091366
T000486,E00086,IEF025,IA06,Saint-Louis,urbain,F,contractuel,instituteur adjoint,13,0.8226768829479099
